구어	klue-dp-v1_dev_01097_airbnb	다른 것보다 주인의 친절함이 너무 좋습니다.	다른/MM 것/NNB*보다/JKB 주인/NNG*의/JKG 친절/NNG*하/XSA+ㅁ/ETN*이/JKS 너무/MAG 좋/VA*습니다/EF*./SF	다른/MM 것/NNB*보다/JKB 주인/NNG*의/JKG 친절/NNG*함/XSA:DIC*이/JKS 너무/MAG 좋/VA*습니다/EF*./SF	다/B-MM 른/I-MM @B@ 것/B-NNB 보/B-JKB 다/I-JKB @B@ 주/B-NNG 인/I-NNG 의/B-JKG @B@ 친/B-NNG 절/I-NNG 함/B-XSA:DIC 이/B-JKS @B@ 너/B-MAG 무/I-MAG @B@ 좋/B-VA 습/B-EF 니/I-EF 다/I-EF ./B-SF	함|이/JKS@B-XSA:DIC=하/XSA+ㅁ/ETN	-
구어	klue-dp-v1_dev_01098_airbnb	이동에 편리함과 원피스로 아기자기한 인테리어가 마음에 드네요.	이동/NNG*에/JKB 편리/NNG*하/XSA+ㅁ/ETN*과/JC 원피스/NNG*로/JKB 아기자기/MAG*하/XSA+ㄴ/ETM 인테리어/NNG*가/JKS 마음/NNG*에/JKB 들/VV*네/EF*요/JX*./SF	이동/NNG*에/JKB 편리/NNG*함/XSA:DIC*과/JC 원피스/NNG*로/JKB 아기자기/MAG*한/XSA:DIC 인테리어/NNG*가/JKS 마음/NNG*에/JKB 드/VV:DIC*네/EF*요/JX*./SF	이/B-NNG 동/I-NNG 에/B-JKB @B@ 편/B-NNG 리/I-NNG 함/B-XSA:DIC 과/B-JC @B@ 원/B-NNG 피/I-NNG 스/I-NNG 로/B-JKB @B@ 아/B-MAG 기/I-MAG 자/I-MAG 기/I-MAG 한/B-XSA:DIC @B@ 인/B-NNG 테/I-NNG 리/I-NNG 어/I-NNG 가/B-JKS @B@ 마/B-NNG 음/I-NNG 에/B-JKB @B@ 드/B-VV:DIC 네/B-EF 요/B-JX ./B-SF	함|과/JC@B-XSA:DIC=하/XSA+ㅁ/ETN 한@B-XSA:DIC=하/XSA+ㄴ/ETM 드|네/EF@B-VV:DIC=들/VV	-
구어	klue-dp-v1_dev_01099_airbnb	10일 정도 머무르는 동안 숙소는 매우 편안했습니다.	10/SN*일/NNB 정도/NNG 머무르/VV*는/ETM 동안/NNG 숙소/NNG*는/JX 매우/MAG 편안/NNG*하/XSA+였/EP*습니다/EF*./SF	10/SN*일/NNB 정도/NNG 머무르/VV*는/ETM 동안/NNG 숙소/NNG*는/JX 매우/MAG 편안/NNG*했/XSA:DIC*습니다/EF*./SF	1/B-SN 0/I-SN 일/B-NNB @B@ 정/B-NNG 도/I-NNG @B@ 머/B-VV 무/I-VV 르/I-VV 는/B-ETM @B@ 동/B-NNG 안/I-NNG @B@ 숙/B-NNG 소/I-NNG 는/B-JX @B@ 매/B-MAG 우/I-MAG @B@ 편/B-NNG 안/I-NNG 했/B-XSA:DIC 습/B-EF 니/I-EF 다/I-EF ./B-SF	했|습/EF@B-XSA:DIC=하/XSA+였/EP	-
구어	klue-dp-v1_dev_01100_airbnb	아주 가까운 거리에 엘리베이터와 조르주 성이 있어요.	아주/MAG 가깝/VA*ㄴ/ETM 거리/NNG*에/JKB 엘리베이터/NNG*와/JC 조르주/NNP 성/NNG*이/JKS 있/VA*어요/EF*./SF	아주/MAG 가까/VA:DIC*운/ETM:DIC 거리/NNG*에/JKB 엘리베이터/NNG*와/JC 조르주/NNP 성/NNG*이/JKS 있/VA*어요/EF*./SF	아/B-MAG 주/I-MAG @B@ 가/B-VA 까/I-VA:DIC 운/B-ETM:DIC @B@ 거/B-NNG 리/I-NNG 에/B-JKB @B@ 엘/B-NNG 리/I-NNG 베/I-NNG 이/I-NNG 터/I-NNG 와/B-JC @B@ 조/B-NNP 르/I-NNP 주/I-NNP @B@ 성/B-NNG 이/B-JKS @B@ 있/B-VA 어/B-EF 요/I-EF ./B-SF	까운@I-VA:DIC=깝/VA*ㄴ/ETM	-
구어	klue-dp-v1_dev_01101_airbnb	설탕, 소금, 오일 등 조미료와 소스 종류별로 있습니다.	설탕/NNG*,/SP 소금/NNG*,/SP 오일/NNG 등/NNB 조미료/NNG*와/JC 소스/NNG 종류/NNG*별/XSN*로/JKB 있/VA*습니다/EF*./SF	설탕/NNG*,/SP 소금/NNG*,/SP 오일/NNG 등/NNB 조미료/NNG*와/JC 소스/NNG 종류/NNG*별/XSN*로/JKB 있/VA*습니다/EF*./SF	설/B-NNG 탕/I-NNG ,/B-SP @B@ 소/B-NNG 금/I-NNG ,/B-SP @B@ 오/B-NNG 일/I-NNG @B@ 등/B-NNB @B@ 조/B-NNG 미/I-NNG 료/I-NNG 와/B-JC @B@ 소/B-NNG 스/I-NNG @B@ 종/B-NNG 류/I-NNG 별/B-XSN 로/B-JKB @B@ 있/B-VA 습/B-EF 니/I-EF 다/I-EF ./B-SF		-
구어	klue-dp-v1_dev_01102_airbnb	대신 치안이 좋은 곳같단 생각은 안들었어요.	대신/NNG 치안/NNG*이/JKS 좋/VA*은/ETM 곳/NNG*같/VA*다는/ETM 생각/NNG*은/JX 안/MAG*들/VV*었/EP*어요/EF*./SF	대신/NNG 치안/NNG*이/JKS 좋/VA*은/ETM 곳/NNG*같/VA*단/ETM:DIC 생각/NNG*은/JX 안/MAG*들/VV*었/EP*어요/EF*./SF	대/B-NNG 신/I-NNG @B@ 치/B-NNG 안/I-NNG 이/B-JKS @B@ 좋/B-VA 은/B-ETM @B@ 곳/B-NNG 같/B-VA 단/B-ETM:DIC @B@ 생/B-NNG 각/I-NNG 은/B-JX @B@ 안/B-MAG 들/B-VV 었/B-EP 어/B-EF 요/I-EF ./B-SF	단@B-ETM:DIC=다는/ETM	-
구어	klue-dp-v1_dev_01103_airbnb	다만 위치와 구조상 집이 매우 시끄러우므로 소음에 민감하신 분들은 고려하십시오.	다만/MAG 위치/NNG*와/JC 구조/NNG*상/XSN 집/NNG*이/JKS 매우/MAG 시끄럽/VA*으므로/EC 소음/NNG*에/JKB 민감하/VA*시/EP+ㄴ/ETM 분/NNB*들/XSN*은/JX 고려/NNG*하/XSV*시/EP+ㅂ/EF*시오/EF*./SF	다만/MAG 위치/NNG*와/JC 구조/NNG*상/XSN 집/NNG*이/JKS 매우/MAG 시끄러/VA:DIC*우므로/EC:DIC 소음/NNG*에/JKB 민감하/VA*신/EP:DIC 분/NNB*들/XSN*은/JX 고려/NNG*하/XSV*십/EP:DIC*시오/EF*./SF	다/B-MAG 만/I-MAG @B@ 위/B-NNG 치/I-NNG 와/B-JC @B@ 구/B-NNG 조/I-NNG 상/B-XSN @B@ 집/B-NNG 이/B-JKS @B@ 매/B-MAG 우/I-MAG @B@ 시/B-VA 끄/I-VA 러/I-VA:DIC 우/B-EC:DIC 므/I-EC 로/I-EC @B@ 소/B-NNG 음/I-NNG 에/B-JKB @B@ 민/B-VA 감/I-VA 하/I-VA 신/B-EP:DIC @B@ 분/B-NNB 들/B-XSN 은/B-JX @B@ 고/B-NNG 려/I-NNG 하/B-XSV 십/B-EP:DIC 시/I-EF 오/I-EF ./B-SF	러우|므/EC@I-VA:DIC=럽/VA*으/EC 신@B-EP:DIC=시/EP+ㄴ/ETM 십|시/EF@B-EP:DIC=시/EP+ㅂ/EF	-
구어	klue-dp-v1_dev_01104_airbnb	다만 계단이 많았다는게 조금 힘들었던거 같아요!	다만/MAG 계단/NNG*이/JKS 많/VA*았/EP*다는/ETM*것/NNB+이/JKS 조금/MAG 힘/NNG*들/VV*었/EP*던/ETM*것/NNB 같/VA*아요/EF*!/SF	다만/MAG 계단/NNG*이/JKS 많/VA*았/EP*다는/ETM*게/NNB:DIC 조금/MAG 힘/NNG*들/VV*었/EP*던/ETM*거/NNB:DIC 같/VA*아요/EF*!/SF	다/B-MAG 만/I-MAG @B@ 계/B-NNG 단/I-NNG 이/B-JKS @B@ 많/B-VA 았/B-EP 다/B-ETM 는/I-ETM 게/B-NNB:DIC @B@ 조/B-MAG 금/I-MAG @B@ 힘/B-NNG 들/B-VV 었/B-EP 던/B-ETM 거/B-NNB:DIC @B@ 같/B-VA 아/B-EF 요/I-EF !/B-SF	게@B-NNB:DIC=것/NNB+이/JKS 거@B-NNB:DIC=것/NNB	-
구어	klue-dp-v1_dev_01105_airbnb	관광지와 숙소간 거리가 애매하긴 하지만 호스트의 친절도는 최고입니다.	관광지/NNG*와/JC 숙소/NNG*간/NNB 거리/NNG*가/JKS 애매/NNG*하/XSA*기/ETN+ㄴ/JX 하/VX*지만/EC 호스트/NNG*의/JKG 친절도/NNG*는/JX 최고/NNG*이/VCP+ㅂ/EF*니다/EF*./SF	관광지/NNG*와/JC 숙소/NNG*간/NNB 거리/NNG*가/JKS 애매/NNG*하/XSA*긴/ETN:DIC 하/VX*지만/EC 호스트/NNG*의/JKG 친절도/NNG*는/JX 최고/NNG*입/VCP:DIC*니다/EF*./SF	관/B-NNG 광/I-NNG 지/I-NNG 와/B-JC @B@ 숙/B-NNG 소/I-NNG 간/B-NNB @B@ 거/B-NNG 리/I-NNG 가/B-JKS @B@ 애/B-NNG 매/I-NNG 하/B-XSA 긴/B-ETN:DIC @B@ 하/B-VX 지/B-EC 만/I-EC @B@ 호/B-NNG 스/I-NNG 트/I-NNG 의/B-JKG @B@ 친/B-NNG 절/I-NNG 도/I-NNG 는/B-JX @B@ 최/B-NNG 고/I-NNG 입/B-VCP:DIC 니/I-EF 다/I-EF ./B-SF	긴@B-ETN:DIC=기/ETN+ㄴ/JX 입|니/EF@B-VCP:DIC=이/VCP+ㅂ/EF	-
구어	klue-dp-v1_dev_01106_airbnb	위치상 다른 곳으로 이동하기가 편했어요.	위치/NNG*상/XSN 다른/MM 곳/NNG*으로/JKB 이동/NNG*하/XSV*기/ETN*가/JKS 편하/VA+였/EP*어요/EF*./SF	위치/NNG*상/XSN 다른/MM 곳/NNG*으로/JKB 이동/NNG*하/XSV*기/ETN*가/JKS 편했/VA:DIC*어요/EF*./SF	위/B-NNG 치/I-NNG 상/B-XSN @B@ 다/B-MM 른/I-MM @B@ 곳/B-NNG 으/B-JKB 로/I-JKB @B@ 이/B-NNG 동/I-NNG 하/B-XSV 기/B-ETN 가/B-JKS @B@ 편/B-VA 했/I-VA:DIC 어/B-EF 요/I-EF ./B-SF	했|어/EF@I-VA:DIC=하/VA+였/EP	-
구어	klue-dp-v1_dev_01107_airbnb	근데 더 좋은건 호스트가 엄청 친절하네요.	근데/MAJ 더/MAG 좋/VA*은/ETM*것/NNB+ㄴ/JX 호스트/NNG*가/JKS 엄청/MAG 친절/NNG*하/XSA*네요/EF*./SF	근데/MAJ 더/MAG 좋/VA*은/ETM*건/NNB:DIC 호스트/NNG*가/JKS 엄청/MAG 친절/NNG*하/XSA*네요/EF*./SF	근/B-MAJ 데/I-MAJ @B@ 더/B-MAG @B@ 좋/B-VA 은/B-ETM 건/B-NNB:DIC @B@ 호/B-NNG 스/I-NNG 트/I-NNG 가/B-JKS @B@ 엄/B-MAG 청/I-MAG @B@ 친/B-NNG 절/I-NNG 하/B-XSA 네/B-EF 요/I-EF ./B-SF	건@B-NNB:DIC=것/NNB+ㄴ/JX	-
구어	klue-dp-v1_dev_01108_airbnb	가격에 합당한 시설, 위치였다고 생각합니다.	가격/NNG*에/JKB 합당하/VA+ㄴ/ETM 시설/NNG*,/SP 위치/NNG*이/VCP+었/EP*다고/EC 생각/NNG*하/XSV+ㅂ/EF*니다/EF*./SF	가격/NNG*에/JKB 합당한/VA:DIC 시설/NNG*,/SP 위치/NNG*였/VCP:DIC*다고/EC 생각/NNG*합/XSV:DIC*니다/EF*./SF	가/B-NNG 격/I-NNG 에/B-JKB @B@ 합/B-VA 당/I-VA 한/I-VA:DIC @B@ 시/B-NNG 설/I-NNG ,/B-SP @B@ 위/B-NNG 치/I-NNG 였/B-VCP:DIC 다/B-EC 고/I-EC @B@ 생/B-NNG 각/I-NNG 합/B-XSV:DIC 니/I-EF 다/I-EF ./B-SF	한@I-VA:DIC=하/VA+ㄴ/ETM 였|다/EC@B-VCP:DIC=이/VCP+었/EP 합|니/EF@B-XSV:DIC=하/XSV+ㅂ/EF	-
구어	klue-dp-v1_dev_01109_airbnb	물론 숙소로 인한 불편함은 확인할 수 없었습니다.	물론/MAG 숙소/NNG*로/JKB 인하/VV+ㄴ/ETM 불편/NNG*하/XSA+ㅁ/ETN*은/JX 확인/NNG*하/XSV+ㄹ/ETM 수/NNB 없/VA*었/EP*습니다/EF*./SF	물론/MAG 숙소/NNG*로/JKB 인한/VV:DIC 불편/NNG*함/XSA:DIC*은/JX 확인/NNG*할/XSV:DIC 수/NNB 없/VA*었/EP*습니다/EF*./SF	물/B-MAG 론/I-MAG @B@ 숙/B-NNG 소/I-NNG 로/B-JKB @B@ 인/B-VV 한/I-VV:DIC @B@ 불/B-NNG 편/I-NNG 함/B-XSA:DIC 은/B-JX @B@ 확/B-NNG 인/I-NNG 할/B-XSV:DIC @B@ 수/B-NNB @B@ 없/B-VA 었/B-EP 습/B-EF 니/I-EF 다/I-EF ./B-SF	한@I-VV:DIC=하/VV+ㄴ/ETM 함|은/JX@B-XSA:DIC=하/XSA+ㅁ/ETN 할@B-XSV:DIC=하/XSV+ㄹ/ETM	-
구어	klue-dp-v1_dev_01110_airbnb	방도 완전 깔끔한 가정집에 에어컨도 빵빵해요.	방/NNG*도/JX 완전/NNG 깔끔하/VA+ㄴ/ETM 가정/NNG*집/NNG*에/JKB 에어컨/NNG*도/JX 빵빵하/VA+아/EF*요/EF*./SF	방/NNG*도/JX 완전/NNG 깔끔한/VA:DIC 가정/NNG*집/NNG*에/JKB 에어컨/NNG*도/JX 빵빵해/VA:DIC*요/EF*./SF	방/B-NNG 도/B-JX @B@ 완/B-NNG 전/I-NNG @B@ 깔/B-VA 끔/I-VA 한/I-VA:DIC @B@ 가/B-NNG 정/I-NNG 집/B-NNG 에/B-JKB @B@ 에/B-NNG 어/I-NNG 컨/I-NNG 도/B-JX @B@ 빵/B-VA 빵/I-VA 해/I-VA:DIC 요/I-EF ./B-SF	한@I-VA:DIC=하/VA+ㄴ/ETM 해|요/EF@I-VA:DIC=하/VA+아/EF	-
구어	klue-dp-v1_dev_01111_airbnb	위치는 에미레이트 스타디움과 아주 가깝고, 근처 역까지 7분 거리에요.	위치/NNG*는/JX 에미레이트/NNP 스타디움/NNP*과/JC 아주/MAG 가깝/VA*고/EC*,/SP 근처/NNG 역/NNG*까지/JX 7/SN*분/NNB 거리/NNG*이/VCP+에요/EF*./SF	위치/NNG*는/JX 에미레이트/NNP 스타디움/NNP*과/JC 아주/MAG 가깝/VA*고/EC*,/SP 근처/NNG 역/NNG*까지/JX 7/SN*분/NNB 거리/NNG*에요/EF:DIC*./SF	위/B-NNG 치/I-NNG 는/B-JX @B@ 에/B-NNP 미/I-NNP 레/I-NNP 이/I-NNP 트/I-NNP @B@ 스/B-NNP 타/I-NNP 디/I-NNP 움/I-NNP 과/B-JC @B@ 아/B-MAG 주/I-MAG @B@ 가/B-VA 깝/I-VA 고/B-EC ,/B-SP @B@ 근/B-NNG 처/I-NNG @B@ 역/B-NNG 까/B-JX 지/I-JX @B@ 7/B-SN 분/B-NNB @B@ 거/B-NNG 리/I-NNG 에/B-EF:DIC 요/I-EF ./B-SF	에|요/EF@B-EF:DIC=이/VCP+에/EF	-
구어	klue-dp-v1_dev_01112_airbnb	주변에 맛있는 음식점과 카페가 있는 점도 좋았습니다.	주변/NNG*에/JKB 맛/NNG*있/VA*는/ETM 음식점/NNG*과/JC 카페/NNG*가/JKS 있/VA*는/ETM 점/NNG*도/JX 좋/VA*았/EP*습니다/EF*./SF	주변/NNG*에/JKB 맛/NNG*있/VA*는/ETM 음식점/NNG*과/JC 카페/NNG*가/JKS 있/VA*는/ETM 점/NNG*도/JX 좋/VA*았/EP*습니다/EF*./SF	주/B-NNG 변/I-NNG 에/B-JKB @B@ 맛/B-NNG 있/B-VA 는/B-ETM @B@ 음/B-NNG 식/I-NNG 점/I-NNG 과/B-JC @B@ 카/B-NNG 페/I-NNG 가/B-JKS @B@ 있/B-VA 는/B-ETM @B@ 점/B-NNG 도/B-JX @B@ 좋/B-VA 았/B-EP 습/B-EF 니/I-EF 다/I-EF ./B-SF		-
구어	klue-dp-v1_dev_01113_airbnb	브루클린의 여유로운 스테이를 원한다면 정말 추천해요.	브루클린/NNP*의/JKG 여유/NNG*롭/XSA*ㄴ/ETM 스테이/NNG*를/JKO 원하/VV+ㄴ/EC*다면/EC 정말/MAG 추천/NNG*하/XSV+아/EF*요/EF*./SF	브루클린/NNP*의/JKG 여유/NNG*로/XSA:DIC*운/ETM:DIC 스테이/NNG*를/JKO 원한/VV:DIC*다면/EC 정말/MAG 추천/NNG*해/XSV:DIC*요/EF*./SF	브/B-NNP 루/I-NNP 클/I-NNP 린/I-NNP 의/B-JKG @B@ 여/B-NNG 유/I-NNG 로/B-XSA:DIC 운/B-ETM:DIC @B@ 스/B-NNG 테/I-NNG 이/I-NNG 를/B-JKO @B@ 원/B-VV 한/I-VV:DIC 다/I-EC 면/I-EC @B@ 정/B-MAG 말/I-MAG @B@ 추/B-NNG 천/I-NNG 해/B-XSV:DIC 요/I-EF ./B-SF	로운@B-XSA:DIC=롭/XSA*ㄴ/ETM 한|다/EC@I-VV:DIC=하/VV+ㄴ/EC 해|요/EF@B-XSV:DIC=하/XSV+아/EF	-
구어	klue-dp-v1_dev_01114_airbnb	흠잡을게 없는 아주 훌륭한 숙소였습니다!	흠/NNG*잡/VV*을/ETM*것/NNB+이/JKS 없/VA*는/ETM 아주/MAG 훌륭하/VA+ㄴ/ETM 숙소/NNG*이/VCP+었/EP*습니다/EF*!/SF	흠/NNG*잡/VV*을/ETM*게/NNB:DIC 없/VA*는/ETM 아주/MAG 훌륭한/VA:DIC 숙소/NNG*였/VCP:DIC*습니다/EF*!/SF	흠/B-NNG 잡/B-VV 을/B-ETM 게/B-NNB:DIC @B@ 없/B-VA 는/B-ETM @B@ 아/B-MAG 주/I-MAG @B@ 훌/B-VA 륭/I-VA 한/I-VA:DIC @B@ 숙/B-NNG 소/I-NNG 였/B-VCP:DIC 습/B-EF 니/I-EF 다/I-EF !/B-SF	게@B-NNB:DIC=것/NNB+이/JKS 한@I-VA:DIC=하/VA+ㄴ/ETM 였|습/EF@B-VCP:DIC=이/VCP+었/EP	-
구어	klue-dp-v1_dev_01115_airbnb	정말 만족스러운 일주일 간의 숙박이었어요!	정말/MAG 만족/NNG*스럽/XSA*ㄴ/ETM 일주일/NNG 간/NNB*의/JKG 숙박/NNG*이/VCP*었/EP*어요/EF*!/SF	정말/MAG 만족/NNG*스러/XSA:DIC*운/ETM:DIC 일주일/NNG 간/NNB*의/JKG 숙박/NNG*이/VCP*었/EP*어요/EF*!/SF	정/B-MAG 말/I-MAG @B@ 만/B-NNG 족/I-NNG 스/B-XSA 러/I-XSA:DIC 운/B-ETM:DIC @B@ 일/B-NNG 주/I-NNG 일/I-NNG @B@ 간/B-NNB 의/B-JKG @B@ 숙/B-NNG 박/I-NNG 이/B-VCP 었/B-EP 어/B-EF 요/I-EF !/B-SF	러운@I-XSA:DIC=럽/XSA*ㄴ/ETM	-
구어	klue-dp-v1_dev_01116_airbnb	세비야역이 바로 보이는 위치에 있고 기차역이나 공항셔틀을 이용하기 편합니다.	세비야역/NNP*이/JKS 바로/MAG 보이/VV*는/ETM 위치/NNG*에/JKB 있/VV*고/EC 기차/NNG*역/NNG*이나/JC 공항/NNG*셔틀/NNG*을/JKO 이용/NNG*하/XSV*기/ETN 편하/VA+ㅂ/EF*니다/EF*./SF	세비야역/NNP*이/JKS 바로/MAG 보이/VV*는/ETM 위치/NNG*에/JKB 있/VV*고/EC 기차/NNG*역/NNG*이나/JC 공항/NNG*셔틀/NNG*을/JKO 이용/NNG*하/XSV*기/ETN 편합/VA:DIC*니다/EF*./SF	세/B-NNP 비/I-NNP 야/I-NNP 역/I-NNP 이/B-JKS @B@ 바/B-MAG 로/I-MAG @B@ 보/B-VV 이/I-VV 는/B-ETM @B@ 위/B-NNG 치/I-NNG 에/B-JKB @B@ 있/B-VV 고/B-EC @B@ 기/B-NNG 차/I-NNG 역/B-NNG 이/B-JC 나/I-JC @B@ 공/B-NNG 항/I-NNG 셔/B-NNG 틀/I-NNG 을/B-JKO @B@ 이/B-NNG 용/I-NNG 하/B-XSV 기/B-ETN @B@ 편/B-VA 합/I-VA:DIC 니/I-EF 다/I-EF ./B-SF	합|니/EF@I-VA:DIC=하/VA+ㅂ/EF	-
구어	klue-dp-v1_dev_01117_airbnb	처음에 건물 번호로 찾기가 조금 어려웠습니다.	처음/NNG*에/JKB 건물/NNG 번호/NNG*로/JKB 찾/VV*기/ETN*가/JKS 조금/MAG 어렵/VA*었/EP*습니다/EF*./SF	처음/NNG*에/JKB 건물/NNG 번호/NNG*로/JKB 찾/VV*기/ETN*가/JKS 조금/MAG 어려/VA:DIC*웠/EP:DIC*습니다/EF*./SF	처/B-NNG 음/I-NNG 에/B-JKB @B@ 건/B-NNG 물/I-NNG @B@ 번/B-NNG 호/I-NNG 로/B-JKB @B@ 찾/B-VV 기/B-ETN 가/B-JKS @B@ 조/B-MAG 금/I-MAG @B@ 어/B-VA 려/I-VA:DIC 웠/B-EP:DIC 습/B-EF 니/I-EF 다/I-EF ./B-SF	려웠|습/EF@I-VA:DIC=렵/VA*었/EP	-
구어	klue-dp-v1_dev_01118_airbnb	위치와 가격 그리고 호스트의 친절도 까지 리스본에 여행 오시는 분들께 추천드리고 싶은 숙소입니다.	위치/NNG*와/JC 가격/NNG 그리고/MAJ 호스트/NNG*의/JKG 친절/NNG*도/NNG 까지/JX 리스본/NNP*에/JKB 여행/NNG 오/VV*시/EP*는/ETM 분/NNB*들/XSN*께/JKB 추천/NNG*드리/VV*고/EC 싶/VX*은/ETM 숙소/NNG*이/VCP+ㅂ/EF*니다/EF*./SF	위치/NNG*와/JC 가격/NNG 그리고/MAJ 호스트/NNG*의/JKG 친절/NNG*도/NNG 까지/JX 리스본/NNP*에/JKB 여행/NNG 오/VV*시/EP*는/ETM 분/NNB*들/XSN*께/JKB 추천/NNG*드리/VV*고/EC 싶/VX*은/ETM 숙소/NNG*입/VCP:DIC*니다/EF*./SF	위/B-NNG 치/I-NNG 와/B-JC @B@ 가/B-NNG 격/I-NNG @B@ 그/B-MAJ 리/I-MAJ 고/I-MAJ @B@ 호/B-NNG 스/I-NNG 트/I-NNG 의/B-JKG @B@ 친/B-NNG 절/I-NNG 도/B-NNG @B@ 까/B-JX 지/I-JX @B@ 리/B-NNP 스/I-NNP 본/I-NNP 에/B-JKB @B@ 여/B-NNG 행/I-NNG @B@ 오/B-VV 시/B-EP 는/B-ETM @B@ 분/B-NNB 들/B-XSN 께/B-JKB @B@ 추/B-NNG 천/I-NNG 드/B-VV 리/I-VV 고/B-EC @B@ 싶/B-VX 은/B-ETM @B@ 숙/B-NNG 소/I-NNG 입/B-VCP:DIC 니/I-EF 다/I-EF ./B-SF	입|니/EF@B-VCP:DIC=이/VCP+ㅂ/EF	-
구어	klue-dp-v1_dev_01119_airbnb	위치가 일단 너무 좋고 호스트가 정말 너무 친절합니다.	위치/NNG*가/JKS 일단/MAG 너무/MAG 좋/VA*고/EC 호스트/NNG*가/JKS 정말/MAG 너무/MAG 친절/NNG*하/XSA+ㅂ/EF*니다/EF*./SF	위치/NNG*가/JKS 일단/MAG 너무/MAG 좋/VA*고/EC 호스트/NNG*가/JKS 정말/MAG 너무/MAG 친절/NNG*합/XSA:DIC*니다/EF*./SF	위/B-NNG 치/I-NNG 가/B-JKS @B@ 일/B-MAG 단/I-MAG @B@ 너/B-MAG 무/I-MAG @B@ 좋/B-VA 고/B-EC @B@ 호/B-NNG 스/I-NNG 트/I-NNG 가/B-JKS @B@ 정/B-MAG 말/I-MAG @B@ 너/B-MAG 무/I-MAG @B@ 친/B-NNG 절/I-NNG 합/B-XSA:DIC 니/I-EF 다/I-EF ./B-SF	합|니/EF@B-XSA:DIC=하/XSA+ㅂ/EF	-
구어	klue-dp-v1_dev_01120_airbnb	큰테이블에 저녁시간을 함께할수 있고, 화장실이용 등등 호텔에서 느낄수 없는 추억을 선사할 겁니다.	크/VA+ㄴ/ETM*테이블/NNG*에/JKB 저녁/NNG*시간/NNG*을/JKO 함께/MAG*하/XSV+ㄹ/ETM*수/NNB 있/VA*고/EC*,/SP 화장실/NNG*이용/NNG 등등/NNB 호텔/NNG*에서/JKB 느끼/VV+ㄹ/ETM*수/NNB 없/VA*는/ETM 추억/NNG*을/JKO 선사/NNG*하/XSV+ㄹ/ETM 것/NNB+이/VCP+ㅂ/EF*니다/EF*./SF	큰/VA:DIC*테이블/NNG*에/JKB 저녁/NNG*시간/NNG*을/JKO 함께/MAG*할/XSV:DIC*수/NNB 있/VA*고/EC*,/SP 화장실/NNG*이용/NNG 등등/NNB 호텔/NNG*에서/JKB 느낄/VV:DIC*수/NNB 없/VA*는/ETM 추억/NNG*을/JKO 선사/NNG*할/XSV:DIC 겁/NNB:DIC*니다/EF*./SF	큰/B-VA:DIC 테/B-NNG 이/I-NNG 블/I-NNG 에/B-JKB @B@ 저/B-NNG 녁/I-NNG 시/B-NNG 간/I-NNG 을/B-JKO @B@ 함/B-MAG 께/I-MAG 할/B-XSV:DIC 수/B-NNB @B@ 있/B-VA 고/B-EC ,/B-SP @B@ 화/B-NNG 장/I-NNG 실/I-NNG 이/B-NNG 용/I-NNG @B@ 등/B-NNB 등/I-NNB @B@ 호/B-NNG 텔/I-NNG 에/B-JKB 서/I-JKB @B@ 느/B-VV 낄/I-VV:DIC 수/B-NNB @B@ 없/B-VA 는/B-ETM @B@ 추/B-NNG 억/I-NNG 을/B-JKO @B@ 선/B-NNG 사/I-NNG 할/B-XSV:DIC @B@ 겁/B-NNB:DIC 니/I-EF 다/I-EF ./B-SF	큰|테/NNG@B-VA:DIC=크/VA+ㄴ/ETM 할|수/NNB@B-XSV:DIC=하/XSV+ㄹ/ETM 낄|수/NNB@I-VV:DIC=끼/VV+ㄹ/ETM 할@B-XSV:DIC=하/XSV+ㄹ/ETM 겁|니/EF@B-NNB:DIC=것/NNB+이/VCP+ㅂ/EF	-
구어	klue-dp-v1_dev_01121_airbnb	아마 제가 여기 머문 첫번째 한국인인것 같네요!	아마/MAG 제/NP*가/JKS 여기/NP 머물/VV+ㄴ/ETM 첫/MM*번/NNB*째/XSN 한국인/NNG*이/VCP+ㄴ/ETM*것/NNB 같/VA*네/EF*요/JX*!/SF	아마/MAG 제/NP*가/JKS 여기/NP 머문/VV:DIC 첫/MM*번/NNB*째/XSN 한국인/NNG*인/VCP:DIC*것/NNB 같/VA*네/EF*요/JX*!/SF	아/B-MAG 마/I-MAG @B@ 제/B-NP 가/B-JKS @B@ 여/B-NP 기/I-NP @B@ 머/B-VV 문/I-VV:DIC @B@ 첫/B-MM 번/B-NNB 째/B-XSN @B@ 한/B-NNG 국/I-NNG 인/I-NNG 인/B-VCP:DIC 것/B-NNB @B@ 같/B-VA 네/B-EF 요/B-JX !/B-SF	문@I-VV:DIC=물/VV+ㄴ/ETM 인|것/NNB@B-VCP:DIC=이/VCP+ㄴ/ETM	-
